date,country,cnt,V_18_60,V_18_60_adj,V_60,V_60_adj,V_tot,V_tot_adj
2021-08-01,Spain,ESP,0.7801560488901538,0.8155469253474302,0.9878358738244144,0.9490668301841934,0.708172994629031,0.8091067292233802
2021-08-02,Spain,ESP,0.7840201915707112,0.8195863603895805,0.9880946333889964,0.9493154343564502,0.7121363868533801,0.8136350116396736
2021-08-03,Spain,ESP,0.7878843342512687,0.8236257954317309,0.9883533929535784,0.9495640385287069,0.7160997790777291,0.8181632940559669
2021-08-04,Spain,ESP,0.7917484769318262,0.8276652304738812,0.9886121525181604,0.9498126427009637,0.7200631713020782,0.8226915764722602
2021-08-05,Spain,ESP,0.7956126196123837,0.8317046655160315,0.9888709120827422,0.9500612468732204,0.7240265635264271,0.8272198588885534
2021-08-06,Spain,ESP,0.7994767622929412,0.8357441005581818,0.9891296716473242,0.9503098510454772,0.7279899557507762,0.8317481413048468
2021-08-07,Spain,ESP,0.8033409049734986,0.8397835356003321,0.9893884312119062,0.9505584552177339,0.7319533479751252,0.8362764237211401
2021-08-08,Spain,ESP,0.8072050476540561,0.8438229706424825,0.9896471907764882,0.9508070593899907,0.7359167401994743,0.8408047061374334
2021-08-09,Spain,ESP,0.8092437663772443,0.8459541734815935,0.9899332646973188,0.9510819059271891,0.7387176087205204,0.8440047738966333
2021-08-10,Spain,ESP,0.8112824851004324,0.8480853763207046,0.9902193386181494,0.9513567524643876,0.7415184772415666,0.8472048416558331
2021-08-11,Spain,ESP,0.8133212038236206,0.8502165791598156,0.99050541253898,0.951631599001586,0.7443193457626127,0.850404909415033
2021-08-12,Spain,ESP,0.8153599225468089,0.8523477819989268,0.9907914864598106,0.9519064455387846,0.7471202142836589,0.8536049771742329
2021-08-13,Spain,ESP,0.8173986412699971,0.8544789848380379,0.9910775603806412,0.952181292075983,0.749921082804705,0.8568050449334328
2021-08-14,Spain,ESP,0.8194373599931852,0.8566101876771489,0.9913636343014718,0.9524561386131815,0.7527219513257513,0.8600051126926326
2021-08-15,Spain,ESP,0.8214760787163734,0.85874139051626,0.9916497082223024,0.9527309851503799,0.7555228198467974,0.8632051804518325
2021-08-16,Spain,ESP,0.8230589234873352,0.8603960392087832,0.9918279783576984,0.9529022588171904,0.7575521333828238,0.865523725849858
2021-08-17,Spain,ESP,0.8246417682582969,0.8620506879013062,0.9920062484930945,0.953073532484001,0.7595814469188502,0.8678422712478835
2021-08-18,Spain,ESP,0.8262246130292588,0.8637053365938294,0.9921845186284906,0.9532448061508114,0.7616107604548766,0.870160816645909
2021-08-19,Spain,ESP,0.8278074578002205,0.8653599852863526,0.9923627887638867,0.9534160798176219,0.7636400739909032,0.8724793620439345
2021-08-20,Spain,ESP,0.8293903025711823,0.8670146339788758,0.9925410588992828,0.9535873534844324,0.7656693875269296,0.8747979074419601
2021-08-21,Spain,ESP,0.830973147342144,0.8686692826713989,0.9927193290346789,0.9537586271512429,0.767698701062956,0.8771164528399855
2021-08-22,Spain,ESP,0.8325559921131058,0.870323931363922,0.9928975991700749,0.9539299008180534,0.7697280145989824,0.8794349982380111
2021-08-23,Spain,ESP,0.8340019862805419,0.8718355213836373,0.9930567609789966,0.9540828160922223,0.7711953628542769,0.8811114831597425
2021-08-24,Spain,ESP,0.8354479804479781,0.8733471114033526,0.9932159227879184,0.9542357313663912,0.7726627111095714,0.882787968081474
2021-08-25,Spain,ESP,0.8368939746154141,0.8748587014230679,0.9933750845968401,0.9543886466405601,0.7741300593648659,0.8844644530032054
2021-08-26,Spain,ESP,0.8383399687828503,0.8763702914427831,0.9935342464057619,0.954541561914729,0.7755974076201605,0.8861409379249368
2021-08-27,Spain,ESP,0.8397859629502864,0.8778818814624983,0.9936934082146837,0.954694477188898,0.777064755875455,0.8878174228466682
2021-08-28,Spain,ESP,0.8412319571177226,0.8793934714822137,0.9938525700236054,0.9548473924630668,0.7785321041307495,0.8894939077683996
2021-08-29,Spain,ESP,0.8426779512851587,0.8809050615019289,0.9940117318325271,0.9550003077372358,0.779999452386044,0.8911703926901311
2021-08-30,Spain,ESP,0.8438160329262563,0.8820947708998269,0.9941514453508838,0.9551345379970535,0.781050044810842,0.8923707228453645
2021-08-31,Spain,ESP,0.8449541145673539,0.8832844802977248,0.9942911588692406,0.9552687682568711,0.7821006372356398,0.8935710530005978
2021-09-01,Spain,ESP,0.8460921962084516,0.8844741896956227,0.9944308723875973,0.9554029985166889,0.7831512296604378,0.8947713831558312
2021-09-02,Spain,ESP,0.8472302778495493,0.8856638990935207,0.9945705859059539,0.9555372287765065,0.7842018220852358,0.8959717133110646
2021-09-03,Spain,ESP,0.8483683594906469,0.8868536084914187,0.9947102994243107,0.9556714590363242,0.7852524145100338,0.897172043466298
2021-09-04,Spain,ESP,0.8495064411317446,0.8880433178893166,0.9948500129426674,0.9558056892961418,0.7863030069348317,0.8983723736215313
2021-09-05,Spain,ESP,0.8506445227728422,0.8892330272872145,0.9949897264610241,0.9559399195559596,0.7873535993596297,0.8995727037767647
2021-09-06,Spain,ESP,0.8514722311014405,0.8900982836464175,0.9950984563555332,0.9560443821889357,0.7880176808803696,0.9003314348089541
2021-09-07,Spain,ESP,0.852299939430039,0.8909635400056205,0.9952071862500421,0.9561488448219118,0.7886817624011094,0.9010901658411435
2021-09-08,Spain,ESP,0.8531276477586374,0.8918287963648235,0.9953159161445512,0.9562533074548879,0.7893458439218494,0.9018488968733329
2021-09-09,Spain,ESP,0.8539553560872358,0.8926940527240265,0.9954246460390602,0.9563577700878639,0.7900099254425893,0.9026076279055223
2021-09-10,Spain,ESP,0.8547830644158342,0.8935593090832294,0.9955333759335693,0.9564622327208401,0.7906740069633292,0.9033663589377117
2021-09-11,Spain,ESP,0.8556107727444326,0.8944245654424324,0.9956421058280782,0.9565666953538161,0.7913380884840691,0.9041250899699012
2021-09-12,Spain,ESP,0.856438481073031,0.8952898218016354,0.9957508357225873,0.9566711579867923,0.792002170004809,0.9048838210020905
2021-09-13,Spain,ESP,0.8570484417846624,0.8959274526751785,0.9958313603204721,0.9567485222806912,0.7924715775408957,0.9054201317610102
2021-09-14,Spain,ESP,0.8576584024962939,0.8965650835487217,0.9959118849183571,0.9568258865745902,0.7929409850769825,0.90595644251993
2021-09-15,Spain,ESP,0.8582683632079253,0.8972027144222647,0.995992409516242,0.9569032508684892,0.7934103926130692,0.9064927532788497
2021-09-16,Spain,ESP,0.8588783239195569,0.8978403452958078,0.9960729341141269,0.9569806151623881,0.793879800149156,0.9070290640377695
2021-09-17,Spain,ESP,0.8594882846311883,0.8984779761693509,0.9961534587120118,0.957057979456287,0.7943492076852428,0.9075653747966892
2021-09-18,Spain,ESP,0.8600982453428198,0.8991156070428941,0.9962339833098968,0.957135343750186,0.7948186152213296,0.908101685555609
2021-09-19,Spain,ESP,0.8607082060544512,0.8997532379164371,0.9963145079077816,0.957212708044085,0.7952880227574163,0.9086379963145287
2021-09-20,Spain,ESP,0.8611466307957194,0.9002115512888017,0.9963750449617164,0.9572708692340245,0.7956236264491964,0.9090214325757684
2021-09-21,Spain,ESP,0.8615850555369875,0.9006698646611664,0.9964355820156511,0.9573290304239639,0.7959592301409764,0.909404868837008
2021-09-22,Spain,ESP,0.8620234802782557,0.901128178033531,0.9964961190695858,0.9573871916139034,0.7962948338327565,0.9097883050982477
2021-09-23,Spain,ESP,0.8624619050195239,0.9015864914058956,0.9965566561235206,0.9574453528038429,0.7966304375245364,0.9101717413594873
2021-09-24,Spain,ESP,0.8629003297607921,0.9020448047782602,0.9966171931774553,0.9575035139937824,0.7969660412163165,0.910555177620727
2021-09-25,Spain,ESP,0.8633387545020602,0.9025031181506249,0.9966777302313901,0.9575616751837218,0.7973016449080965,0.9109386138819666
2021-09-26,Spain,ESP,0.8637771792433284,0.9029614315229895,0.9967382672853248,0.9576198363736613,0.7976372485998766,0.9113220501432063
2021-09-27,Spain,ESP,0.8642528864928455,0.9034587186814509,0.9968051956641637,0.9576841380517408,0.7979953653098475,0.9117312081343785
2021-09-28,Spain,ESP,0.8647285937423626,0.9039560058399124,0.9968721240430026,0.9577484397298203,0.7983534820198183,0.9121403661255505
2021-09-29,Spain,ESP,0.8652043009918795,0.9044532929983738,0.9969390524218414,0.9578127414078997,0.7987115987297891,0.9125495241167226
2021-09-30,Spain,ESP,0.8656800082413966,0.9049505801568354,0.9970059808006804,0.9578770430859792,0.7990697154397599,0.9129586821078947
2020-01-01,France,FRA,0,0,0,0,0,0
2020-01-02,France,FRA,0,0,0,0,0,0
2020-01-03,France,FRA,0,0,0,0,0,0
2020-01-04,France,FRA,0,0,0,0,0,0
2020-01-05,France,FRA,0,0,0,0,0,0
2020-01-06,France,FRA,0,0,0,0,0,0
2020-01-07,France,FRA,0,0,0,0,0,0
2020-01-08,France,FRA,0,0,0,0,0,0
2020-01-09,France,FRA,0,0,0,0,0,0
2020-01-10,France,FRA,0,0,0,0,0,0
2020-01-11,France,FRA,0,0,0,0,0,0
2020-01-12,France,FRA,0,0,0,0,0,0
2020-01-13,France,FRA,0,0,0,0,0,0
2020-01-14,France,FRA,0,0,0,0,0,0
2020-01-15,France,FRA,0,0,0,0,0,0
2020-01-16,France,FRA,0,0,0,0,0,0
2020-01-17,France,FRA,0,0,0,0,0,0
2020-01-18,France,FRA,0,0,0,0,0,0
2020-01-19,France,FRA,0,0,0,0,0,0
2020-01-20,France,FRA,0,0,0,0,0,0
2020-01-21,France,FRA,0,0,0,0,0,0
2020-01-22,France,FRA,0,0,0,0,0,0
2020-01-23,France,FRA,0,0,0,0,0,0
2020-01-24,France,FRA,0,0,0,0,0,0
2020-01-25,France,FRA,0,0,0,0,0,0
2020-01-26,France,FRA,0,0,0,0,0,0
2020-01-27,France,FRA,0,0,0,0,0,0
2020-01-28,France,FRA,0,0,0,0,0,0
2020-01-29,France,FRA,0,0,0,0,0,0
2020-01-30,France,FRA,0,0,0,0,0,0
2020-01-31,France,FRA,0,0,0,0,0,0
2020-02-01,France,FRA,0,0,0,0,0,0
2020-02-02,France,FRA,0,0,0,0,0,0
2020-02-03,France,FRA,0,0,0,0,0,0
2020-02-04,France,FRA,0,0,0,0,0,0
2020-02-05,France,FRA,0,0,0,0,0,0
2020-02-06,France,FRA,0,0,0,0,0,0
2020-02-07,France,FRA,0,0,0,0,0,0
2020-02-08,France,FRA,0,0,0,0,0,0
2020-02-09,France,FRA,0,0,0,0,0,0
2020-02-10,France,FRA,0,0,0,0,0,0
2020-02-11,France,FRA,0,0,0,0,0,0
2020-02-12,France,FRA,0,0,0,0,0,0
2020-02-13,France,FRA,0,0,0,0,0,0
2020-02-14,France,FRA,0,0,0,0,0,0
2020-02-15,France,FRA,0,0,0,0,0,0
2020-02-16,France,FRA,0,0,0,0,0,0
2020-02-17,France,FRA,0,0,0,0,0,0
2020-02-18,France,FRA,0,0,0,0,0,0
2020-02-19,France,FRA,0,0,0,0,0,0
2020-02-20,France,FRA,0,0,0,0,0,0
2020-02-21,France,FRA,0,0,0,0,0,0
2020-02-22,France,FRA,0,0,0,0,0,0
2020-02-23,France,FRA,0,0,0,0,0,0
2020-02-24,France,FRA,0,0,0,0,0,0
2020-02-25,France,FRA,0,0,0,0,0,0
2020-02-26,France,FRA,0,0,0,0,0,0
2020-02-27,France,FRA,0,0,0,0,0,0
2020-02-28,France,FRA,0,0,0,0,0,0
2020-02-29,France,FRA,0,0,0,0,0,0
2020-03-01,France,FRA,0,0,0,0,0,0
2020-03-02,France,FRA,0,0,0,0,0,0
2020-03-03,France,FRA,0,0,0,0,0,0
2020-03-04,France,FRA,0,0,0,0,0,0
2020-03-05,France,FRA,0,0,0,0,0,0
2020-03-06,France,FRA,0,0,0,0,0,0
2020-03-07,France,FRA,0,0,0,0,0,0
2020-03-08,France,FRA,0,0,0,0,0,0
2020-03-09,France,FRA,0,0,0,0,0,0
2020-03-10,France,FRA,0,0,0,0,0,0
2020-03-11,France,FRA,0,0,0,0,0,0
2020-03-12,France,FRA,0,0,0,0,0,0
2020-03-13,France,FRA,0,0,0,0,0,0
2020-03-14,France,FRA,0,0,0,0,0,0
2020-03-15,France,FRA,0,0,0,0,0,0
2020-03-16,France,FRA,0,0,0,0,0,0
2020-03-17,France,FRA,0,0,0,0,0,0
2020-03-18,France,FRA,0,0,0,0,0,0
2020-03-19,France,FRA,0,0,0,0,0,0
2020-03-20,France,FRA,0,0,0,0,0,0
2020-03-21,France,FRA,0,0,0,0,0,0
2020-03-22,France,FRA,0,0,0,0,0,0
2020-03-23,France,FRA,0,0,0,0,0,0
2020-03-24,France,FRA,0,0,0,0,0,0
2020-03-25,France,FRA,0,0,0,0,0,0
2020-03-26,France,FRA,0,0,0,0,0,0
2020-03-27,France,FRA,0,0,0,0,0,0
2020-03-28,France,FRA,0,0,0,0,0,0
2020-03-29,France,FRA,0,0,0,0,0,0
2020-03-30,France,FRA,0,0,0,0,0,0
2020-03-31,France,FRA,0,0,0,0,0,0
2020-04-01,France,FRA,0,0,0,0,0,0
2020-04-02,France,FRA,0,0,0,0,0,0
2020-04-03,France,FRA,0,0,0,0,0,0
2020-04-04,France,FRA,0,0,0,0,0,0
2020-04-05,France,FRA,0,0,0,0,0,0
2020-04-06,France,FRA,0,0,0,0,0,0
2020-04-07,France,FRA,0,0,0,0,0,0
2020-04-08,France,FRA,0,0,0,0,0,0
2020-04-09,France,FRA,0,0,0,0,0,0
2020-04-10,France,FRA,0,0,0,0,0,0
2020-04-11,France,FRA,0,0,0,0,0,0
2020-04-12,France,FRA,0,0,0,0,0,0
2020-04-13,France,FRA,0,0,0,0,0,0
2020-04-14,France,FRA,0,0,0,0,0,0
2020-04-15,France,FRA,0,0,0,0,0,0
2020-04-16,France,FRA,0,0,0,0,0,0
2020-04-17,France,FRA,0,0,0,0,0,0
2020-04-18,France,FRA,0,0,0,0,0,0
2020-04-19,France,FRA,0,0,0,0,0,0
2020-04-20,France,FRA,0,0,0,0,0,0
2020-04-21,France,FRA,0,0,0,0,0,0
2020-04-22,France,FRA,0,0,0,0,0,0
2020-04-23,France,FRA,0,0,0,0,0,0
2020-04-24,France,FRA,0,0,0,0,0,0
2020-04-25,France,FRA,0,0,0,0,0,0
2020-04-26,France,FRA,0,0,0,0,0,0
2020-04-27,France,FRA,0,0,0,0,0,0
2020-04-28,France,FRA,0,0,0,0,0,0
2020-04-29,France,FRA,0,0,0,0,0,0
2020-04-30,France,FRA,0,0,0,0,0,0
2020-05-01,France,FRA,0,0,0,0,0,0
2020-05-02,France,FRA,0,0,0,0,0,0
2020-05-03,France,FRA,0,0,0,0,0,0
2020-05-04,France,FRA,0,0,0,0,0,0
2020-05-05,France,FRA,0,0,0,0,0,0
2020-05-06,France,FRA,0,0,0,0,0,0
2020-05-07,France,FRA,0,0,0,0,0,0
2020-05-08,France,FRA,0,0,0,0,0,0
2020-05-09,France,FRA,0,0,0,0,0,0
2020-05-10,France,FRA,0,0,0,0,0,0
2020-05-11,France,FRA,0,0,0,0,0,0
2020-05-12,France,FRA,0,0,0,0,0,0
2020-05-13,France,FRA,0,0,0,0,0,0
2020-05-14,France,FRA,0,0,0,0,0,0
2020-05-15,France,FRA,0,0,0,0,0,0
2020-05-16,France,FRA,0,0,0,0,0,0
2020-05-17,France,FRA,0,0,0,0,0,0
2020-05-18,France,FRA,0,0,0,0,0,0
2020-05-19,France,FRA,0,0,0,0,0,0
2020-05-20,France,FRA,0,0,0,0,0,0
2020-05-21,France,FRA,0,0,0,0,0,0
2020-05-22,France,FRA,0,0,0,0,0,0
2020-05-23,France,FRA,0,0,0,0,0,0
2020-05-24,France,FRA,0,0,0,0,0,0
2020-05-25,France,FRA,0,0,0,0,0,0
2020-05-26,France,FRA,0,0,0,0,0,0
2020-05-27,France,FRA,0,0,0,0,0,0
2020-05-28,France,FRA,0,0,0,0,0,0
2020-05-29,France,FRA,0,0,0,0,0,0
2020-05-30,France,FRA,0,0,0,0,0,0
2020-05-31,France,FRA,0,0,0,0,0,0
2020-06-01,France,FRA,0,0,0,0,0,0
2020-06-02,France,FRA,0,0,0,0,0,0
2020-06-03,France,FRA,0,0,0,0,0,0
2020-06-04,France,FRA,0,0,0,0,0,0
2020-06-05,France,FRA,0,0,0,0,0,0
2020-06-06,France,FRA,0,0,0,0,0,0
2020-06-07,France,FRA,0,0,0,0,0,0
2020-06-08,France,FRA,0,0,0,0,0,0
2020-06-09,France,FRA,0,0,0,0,0,0
2020-06-10,France,FRA,0,0,0,0,0,0
2020-06-11,France,FRA,0,0,0,0,0,0
2020-06-12,France,FRA,0,0,0,0,0,0
2020-06-13,France,FRA,0,0,0,0,0,0
2020-06-14,France,FRA,0,0,0,0,0,0
2020-06-15,France,FRA,0,0,0,0,0,0
2020-06-16,France,FRA,0,0,0,0,0,0
2020-06-17,France,FRA,0,0,0,0,0,0
2020-06-18,France,FRA,0,0,0,0,0,0
2020-06-19,France,FRA,0,0,0,0,0,0
2020-06-20,France,FRA,0,0,0,0,0,0
2020-06-21,France,FRA,0,0,0,0,0,0
2020-06-22,France,FRA,0,0,0,0,0,0
2020-06-23,France,FRA,0,0,0,0,0,0
2020-06-24,France,FRA,0,0,0,0,0,0
2020-06-25,France,FRA,0,0,0,0,0,0
2020-06-26,France,FRA,0,0,0,0,0,0
2020-06-27,France,FRA,0,0,0,0,0,0
2020-06-28,France,FRA,0,0,0,0,0,0
2020-06-29,France,FRA,0,0,0,0,0,0
2020-06-30,France,FRA,0,0,0,0,0,0
2020-07-01,France,FRA,0,0,0,0,0,0
2020-07-02,France,FRA,0,0,0,0,0,0
2020-07-03,France,FRA,0,0,0,0,0,0
2020-07-04,France,FRA,0,0,0,0,0,0
2020-07-05,France,FRA,0,0,0,0,0,0
2020-07-06,France,FRA,0,0,0,0,0,0
2020-07-07,France,FRA,0,0,0,0,0,0
2020-07-08,France,FRA,0,0,0,0,0,0
2020-07-09,France,FRA,0,0,0,0,0,0
2020-07-10,France,FRA,0,0,0,0,0,0
2020-07-11,France,FRA,0,0,0,0,0,0
2020-07-12,France,FRA,0,0,0,0,0,0
2020-07-13,France,FRA,0,0,0,0,0,0
2020-07-14,France,FRA,0,0,0,0,0,0
2020-07-15,France,FRA,0,0,0,0,0,0
2020-07-16,France,FRA,0,0,0,0,0,0
2020-07-17,France,FRA,0,0,0,0,0,0
2020-07-18,France,FRA,0,0,0,0,0,0
2020-07-19,France,FRA,0,0,0,0,0,0
2020-07-20,France,FRA,0,0,0,0,0,0
2020-07-21,France,FRA,0,0,0,0,0,0
2020-07-22,France,FRA,0,0,0,0,0,0
2020-07-23,France,FRA,0,0,0,0,0,0
2020-07-24,France,FRA,0,0,0,0,0,0
2020-07-25,France,FRA,0,0,0,0,0,0
2020-07-26,France,FRA,0,0,0,0,0,0
2020-07-27,France,FRA,0,0,0,0,0,0
2020-07-28,France,FRA,0,0,0,0,0,0
2020-07-29,France,FRA,0,0,0,0,0,0
2020-07-30,France,FRA,0,0,0,0,0,0
2020-07-31,France,FRA,0,0,0,0,0,0
2020-08-01,France,FRA,0,0,0,0,0,0
2020-08-02,France,FRA,0,0,0,0,0,0
2020-08-03,France,FRA,0,0,0,0,0,0
2020-08-04,France,FRA,0,0,0,0,0,0
2020-08-05,France,FRA,0,0,0,0,0,0
2020-08-06,France,FRA,0,0,0,0,0,0
2020-08-07,France,FRA,0,0,0,0,0,0
2020-08-08,France,FRA,0,0,0,0,0,0
2020-08-09,France,FRA,0,0,0,0,0,0
2020-08-10,France,FRA,0,0,0,0,0,0
2020-08-11,France,FRA,0,0,0,0,0,0
2020-08-12,France,FRA,0,0,0,0,0,0
2020-08-13,France,FRA,0,0,0,0,0,0
2020-08-14,France,FRA,0,0,0,0,0,0
2020-08-15,France,FRA,0,0,0,0,0,0
2020-08-16,France,FRA,0,0,0,0,0,0
2020-08-17,France,FRA,0,0,0,0,0,0
2020-08-18,France,FRA,0,0,0,0,0,0
2020-08-19,France,FRA,0,0,0,0,0,0
2020-08-20,France,FRA,0,0,0,0,0,0
2020-08-21,France,FRA,0,0,0,0,0,0
2020-08-22,France,FRA,0,0,0,0,0,0
2020-08-23,France,FRA,0,0,0,0,0,0
2020-08-24,France,FRA,0,0,0,0,0,0
2020-08-25,France,FRA,0,0,0,0,0,0
2020-08-26,France,FRA,0,0,0,0,0,0
2020-08-27,France,FRA,0,0,0,0,0,0
2020-08-28,France,FRA,0,0,0,0,0,0
2020-08-29,France,FRA,0,0,0,0,0,0
2020-08-30,France,FRA,0,0,0,0,0,0
2020-08-31,France,FRA,0,0,0,0,0,0
2020-09-01,France,FRA,0,0,0,0,0,0
2020-09-02,France,FRA,0,0,0,0,0,0
2020-09-03,France,FRA,0,0,0,0,0,0
2020-09-04,France,FRA,0,0,0,0,0,0
2020-09-05,France,FRA,0,0,0,0,0,0
2020-09-06,France,FRA,0,0,0,0,0,0
2020-09-07,France,FRA,0,0,0,0,0,0
2020-09-08,France,FRA,0,0,0,0,0,0
2020-09-09,France,FRA,0,0,0,0,0,0
2020-09-10,France,FRA,0,0,0,0,0,0
2020-09-11,France,FRA,0,0,0,0,0,0
2020-09-12,France,FRA,0,0,0,0,0,0
2020-09-13,France,FRA,0,0,0,0,0,0
2020-09-14,France,FRA,0,0,0,0,0,0
2020-09-15,France,FRA,0,0,0,0,0,0
2020-09-16,France,FRA,0,0,0,0,0,0
2020-09-17,France,FRA,0,0,0,0,0,0
2020-09-18,France,FRA,0,0,0,0,0,0
2020-09-19,France,FRA,0,0,0,0,0,0
2020-09-20,France,FRA,0,0,0,0,0,0
2020-09-21,France,FRA,0,0,0,0,0,0
2020-09-22,France,FRA,0,0,0,0,0,0
2020-09-23,France,FRA,0,0,0,0,0,0
2020-09-24,France,FRA,0,0,0,0,0,0
2020-09-25,France,FRA,0,0,0,0,0,0
2020-09-26,France,FRA,0,0,0,0,0,0
2020-09-27,France,FRA,0,0,0,0,0,0
2020-09-28,France,FRA,0,0,0,0,0,0
2020-09-29,France,FRA,0,0,0,0,0,0
2020-09-30,France,FRA,0,0,0,0,0,0
2020-10-01,France,FRA,0,0,0,0,0,0
2020-10-02,France,FRA,0,0,0,0,0,0
2020-10-03,France,FRA,0,0,0,0,0,0
2020-10-04,France,FRA,0,0,0,0,0,0
2020-10-05,France,FRA,0,0,0,0,0,0
2020-10-06,France,FRA,0,0,0,0,0,0
2020-10-07,France,FRA,0,0,0,0,0,0
2020-10-08,France,FRA,0,0,0,0,0,0
2020-10-09,France,FRA,0,0,0,0,0,0
2020-10-10,France,FRA,0,0,0,0,0,0
2020-10-11,France,FRA,0,0,0,0,0,0
2020-10-12,France,FRA,0,0,0,0,0,0
2020-10-13,France,FRA,0,0,0,0,0,0
2020-10-14,France,FRA,0,0,0,0,0,0
2020-10-15,France,FRA,0,0,0,0,0,0
2020-10-16,France,FRA,0,0,0,0,0,0
2020-10-17,France,FRA,0,0,0,0,0,0
2020-10-18,France,FRA,0,0,0,0,0,0
2020-10-19,France,FRA,0,0,0,0,0,0
2020-10-20,France,FRA,0,0,0,0,0,0
2020-10-21,France,FRA,0,0,0,0,0,0
2020-10-22,France,FRA,0,0,0,0,0,0
2020-10-23,France,FRA,0,0,0,0,0,0
2020-10-24,France,FRA,0,0,0,0,0,0
2020-10-25,France,FRA,0,0,0,0,0,0
2020-10-26,France,FRA,0,0,0,0,0,0
2020-10-27,France,FRA,0,0,0,0,0,0
2020-10-28,France,FRA,0,0,0,0,0,0
2020-10-29,France,FRA,0,0,0,0,0,0
2020-10-30,France,FRA,0,0,0,0,0,0
2020-10-31,France,FRA,0,0,0,0,0,0
2020-11-01,France,FRA,0,0,0,0,0,0
2020-11-02,France,FRA,0,0,0,0,0,0
2020-11-03,France,FRA,0,0,0,0,0,0
2020-11-04,France,FRA,0,0,0,0,0,0
2020-11-05,France,FRA,0,0,0,0,0,0
2020-11-06,France,FRA,0,0,0,0,0,0
2020-11-07,France,FRA,0,0,0,0,0,0
2020-11-08,France,FRA,0,0,0,0,0,0
2020-11-09,France,FRA,0,0,0,0,0,0
2020-11-10,France,FRA,0,0,0,0,0,0
2020-11-11,France,FRA,0,0,0,0,0,0
2020-11-12,France,FRA,0,0,0,0,0,0
2020-11-13,France,FRA,0,0,0,0,0,0
2020-11-14,France,FRA,0,0,0,0,0,0
2020-11-15,France,FRA,0,0,0,0,0,0
2020-11-16,France,FRA,0,0,0,0,0,0
2020-11-17,France,FRA,0,0,0,0,0,0
2020-11-18,France,FRA,0,0,0,0,0,0
2020-11-19,France,FRA,0,0,0,0,0,0
2020-11-20,France,FRA,0,0,0,0,0,0
2020-11-21,France,FRA,0,0,0,0,0,0
2020-11-22,France,FRA,0,0,0,0,0,0
2020-11-23,France,FRA,0,0,0,0,0,0
2020-11-24,France,FRA,0,0,0,0,0,0
2020-11-25,France,FRA,0,0,0,0,0,0
2020-11-26,France,FRA,0,0,0,0,0,0
2020-11-27,France,FRA,0,0,0,0,0,0
2020-11-28,France,FRA,0,0,0,0,0,0
2020-11-29,France,FRA,0,0,0,0,0,0
2020-11-30,France,FRA,0,0,0,0,0,0
2020-12-01,France,FRA,0,0,0,0,0,0
2020-12-02,France,FRA,0,0,0,0,0,0
2020-12-03,France,FRA,0,0,0,0,0,0
2020-12-04,France,FRA,0,0,0,0,0,0
2020-12-05,France,FRA,0,0,0,0,0,0
2020-12-06,France,FRA,0,0,0,0,0,0
2020-12-07,France,FRA,0,0,0,0,0,0
2020-12-08,France,FRA,0,0,0,0,0,0
2020-12-09,France,FRA,0,0,0,0,0,0
2020-12-10,France,FRA,0,0,0,0,0,0
2020-12-11,France,FRA,0,0,0,0,0,0
2020-12-12,France,FRA,0,0,0,0,0,0
2020-12-13,France,FRA,0,0,0,0,0,0
2020-12-14,France,FRA,0,0,0,0,0,0
2020-12-15,France,FRA,0,0,0,0,0,0
2020-12-16,France,FRA,0,0,0,0,0,0
2020-12-17,France,FRA,0,0,0,0,0,0
2020-12-18,France,FRA,0,0,0,0,0,0
2020-12-19,France,FRA,0,0,0,0,0,0
2020-12-20,France,FRA,0,0,0,0,0,0
2020-12-21,France,FRA,0,0,0,0,0,0
2020-12-22,France,FRA,0,0,0,0,0,0
2020-12-23,France,FRA,0,0,0,0,0,0
2020-12-24,France,FRA,0,0,0,0,0,0
2020-12-25,France,FRA,0,0,0,0,0,0
2020-12-26,France,FRA,0,0,0,0,0,0
2020-12-27,France,FRA,3.108653360275377e-5,3.249673823012947e-5,8.444797279195029e-5,8.11336902990255e-5,3.875507470148343e-5,4.427871716423055e-5
2020-12-28,France,FRA,2.513012149465444e-4,2.627012037877369e-4,4.688787766041634e-4,4.5047695274473613e-4,2.54977536868611e-4,2.913187066519896e-4
2020-12-29,France,FRA,4.7151589629033496e-4,4.929056693453444e-4,8.533095804163764e-4,8.198202151904467e-4,4.711999990357386e-4,5.383586961397487e-4
2020-12-30,France,FRA,6.917305776341256e-4,7.231101349029519e-4,0.0012377403842285897,0.0011891634776361574,6.874224612028662e-4,7.853986856275077e-4
2020-12-31,France,FRA,9.119452589779161e-4,9.533146004605593e-4,0.0016221711880408027,0.001558506740081868,9.036449233699937e-4,0.0010324386751152667
2021-01-01,France,FRA,0.001132159940321707,0.001183519066018167,0.0020066019918530157,0.0019278500025275789,0.0011198673855371214,0.001279478664603026
2021-01-02,France,FRA,0.0013523746216654974,0.0014137235315757743,0.002391032795665229,0.0022971932649732893,0.001336089847704249,0.0015265186540907847
2021-01-03,France,FRA,0.0015725893030092881,0.0016439279971333818,0.0027754635994774422,0.002666536527419,0.0015523123098713765,0.001773558643578544
2021-01-04,France,FRA,0.00230183063738349,0.0024062505208530894,0.004130473711019453,0.003968367312780101,0.002290097481904353,0.002616498083433653
2021-01-05,France,FRA,0.003031071971757692,0.003168573044572797,0.0054854838225614645,0.005270198098141202,0.0030278826539373296,0.0034594375232887623
