country,cnt,date,V_all,V_all_adj
Kyrgyzstan,KGZ,2021-09-01,0.1042,0.11850335494143067
Kyrgyzstan,KGZ,2021-09-02,0.1051,0.11952689639485954
Kyrgyzstan,KGZ,2021-09-03,0.1054,0.11986807687933582
Kyrgyzstan,KGZ,2021-09-04,0.1057,0.12020925736381212
Kyrgyzstan,KGZ,2021-09-05,0.1061,0.12066416467644715
Kyrgyzstan,KGZ,2021-09-06,0.1072,0.12191515978619356
Kyrgyzstan,KGZ,2021-09-07,0.10769999999999999,0.12248379392698736
Kyrgyzstan,KGZ,2021-09-08,0.10899999999999999,0.12396224269305127
Kyrgyzstan,KGZ,2021-09-09,0.1103,0.12544069145911518
Kyrgyzstan,KGZ,2021-09-10,0.1108,0.12600932559990902
Kyrgyzstan,KGZ,2021-09-11,0.1109,0.12612305242806776
Kyrgyzstan,KGZ,2021-09-12,0.1117,0.12703286705333788
Kyrgyzstan,KGZ,2021-09-13,0.1121,0.12748777436597294
Kyrgyzstan,KGZ,2021-09-14,0.113,0.12851131581940178
Kyrgyzstan,KGZ,2021-09-15,0.11410000000000001,0.12976231092914817
Kyrgyzstan,KGZ,2021-09-16,0.1143,0.1299897645854657
Kyrgyzstan,KGZ,2021-09-17,0.1151,0.1308995792107358
Kyrgyzstan,KGZ,2021-09-18,0.11539999999999999,0.13124075969521207
Kyrgyzstan,KGZ,2021-09-19,0.1159,0.1318093938360059
Kyrgyzstan,KGZ,2021-09-20,0.11689999999999999,0.1329466621175935
Kyrgyzstan,KGZ,2021-09-21,0.11779999999999999,0.13397020357102238
Kyrgyzstan,KGZ,2021-09-22,0.11900000000000001,0.13533492550892756
Kyrgyzstan,KGZ,2021-09-23,0.12050000000000001,0.137040827931309
Kyrgyzstan,KGZ,2021-09-24,0.121,0.13760946207210278
Kyrgyzstan,KGZ,2021-09-25,0.12119999999999999,0.13783691572842033
Kyrgyzstan,KGZ,2021-09-26,0.122,0.13874673035369042
Kyrgyzstan,KGZ,2021-09-27,0.12279999999999999,0.13965654497896052
Kyrgyzstan,KGZ,2021-09-28,0.12380000000000001,0.14079381326054816
Kyrgyzstan,KGZ,2021-09-29,0.1247,0.14181735471397702
Kyrgyzstan,KGZ,2021-09-30,0.1255,0.14272716933924712
Latvia,LVA,2020-01-01,0,0
Latvia,LVA,2020-01-02,0,0
Latvia,LVA,2020-01-03,0,0
Latvia,LVA,2020-01-04,0,0
Latvia,LVA,2020-01-05,0,0
Latvia,LVA,2020-01-06,0,0
Latvia,LVA,2020-01-07,0,0
Latvia,LVA,2020-01-08,0,0
Latvia,LVA,2020-01-09,0,0
Latvia,LVA,2020-01-10,0,0
Latvia,LVA,2020-01-11,0,0
Latvia,LVA,2020-01-12,0,0
Latvia,LVA,2020-01-13,0,0
Latvia,LVA,2020-01-14,0,0
Latvia,LVA,2020-01-15,0,0
Latvia,LVA,2020-01-16,0,0
Latvia,LVA,2020-01-17,0,0
Latvia,LVA,2020-01-18,0,0
Latvia,LVA,2020-01-19,0,0
Latvia,LVA,2020-01-20,0,0
Latvia,LVA,2020-01-21,0,0
Latvia,LVA,2020-01-22,0,0
Latvia,LVA,2020-01-23,0,0
Latvia,LVA,2020-01-24,0,0
Latvia,LVA,2020-01-25,0,0
Latvia,LVA,2020-01-26,0,0
Latvia,LVA,2020-01-27,0,0
Latvia,LVA,2020-01-28,0,0
Latvia,LVA,2020-01-29,0,0
Latvia,LVA,2020-01-30,0,0
Latvia,LVA,2020-01-31,0,0
Latvia,LVA,2020-02-01,0,0
Latvia,LVA,2020-02-02,0,0
Latvia,LVA,2020-02-03,0,0
Latvia,LVA,2020-02-04,0,0
Latvia,LVA,2020-02-05,0,0
Latvia,LVA,2020-02-06,0,0
Latvia,LVA,2020-02-07,0,0
Latvia,LVA,2020-02-08,0,0
Latvia,LVA,2020-02-09,0,0
Latvia,LVA,2020-02-10,0,0
Latvia,LVA,2020-02-11,0,0
Latvia,LVA,2020-02-12,0,0
Latvia,LVA,2020-02-13,0,0
Latvia,LVA,2020-02-14,0,0
Latvia,LVA,2020-02-15,0,0
Latvia,LVA,2020-02-16,0,0
Latvia,LVA,2020-02-17,0,0
Latvia,LVA,2020-02-18,0,0
Latvia,LVA,2020-02-19,0,0
Latvia,LVA,2020-02-20,0,0
Latvia,LVA,2020-02-21,0,0
Latvia,LVA,2020-02-22,0,0
Latvia,LVA,2020-02-23,0,0
Latvia,LVA,2020-02-24,0,0
Latvia,LVA,2020-02-25,0,0
Latvia,LVA,2020-02-26,0,0
Latvia,LVA,2020-02-27,0,0
Latvia,LVA,2020-02-28,0,0
Latvia,LVA,2020-02-29,0,0
Latvia,LVA,2020-03-01,0,0
Latvia,LVA,2020-03-02,0,0
Latvia,LVA,2020-03-03,0,0
Latvia,LVA,2020-03-04,0,0
Latvia,LVA,2020-03-05,0,0
Latvia,LVA,2020-03-06,0,0
Latvia,LVA,2020-03-07,0,0
Latvia,LVA,2020-03-08,0,0
Latvia,LVA,2020-03-09,0,0
Latvia,LVA,2020-03-10,0,0
Latvia,LVA,2020-03-11,0,0
Latvia,LVA,2020-03-12,0,0
Latvia,LVA,2020-03-13,0,0
Latvia,LVA,2020-03-14,0,0
Latvia,LVA,2020-03-15,0,0
Latvia,LVA,2020-03-16,0,0
Latvia,LVA,2020-03-17,0,0
Latvia,LVA,2020-03-18,0,0
Latvia,LVA,2020-03-19,0,0
Latvia,LVA,2020-03-20,0,0
Latvia,LVA,2020-03-21,0,0
Latvia,LVA,2020-03-22,0,0
Latvia,LVA,2020-03-23,0,0
Latvia,LVA,2020-03-24,0,0
Latvia,LVA,2020-03-25,0,0
Latvia,LVA,2020-03-26,0,0
Latvia,LVA,2020-03-27,0,0
Latvia,LVA,2020-03-28,0,0
Latvia,LVA,2020-03-29,0,0
Latvia,LVA,2020-03-30,0,0
Latvia,LVA,2020-03-31,0,0
Latvia,LVA,2020-04-01,0,0
Latvia,LVA,2020-04-02,0,0
Latvia,LVA,2020-04-03,0,0
Latvia,LVA,2020-04-04,0,0
Latvia,LVA,2020-04-05,0,0
Latvia,LVA,2020-04-06,0,0
Latvia,LVA,2020-04-07,0,0
Latvia,LVA,2020-04-08,0,0
Latvia,LVA,2020-04-09,0,0
Latvia,LVA,2020-04-10,0,0
Latvia,LVA,2020-04-11,0,0
Latvia,LVA,2020-04-12,0,0
Latvia,LVA,2020-04-13,0,0
Latvia,LVA,2020-04-14,0,0
Latvia,LVA,2020-04-15,0,0
Latvia,LVA,2020-04-16,0,0
Latvia,LVA,2020-04-17,0,0
Latvia,LVA,2020-04-18,0,0
Latvia,LVA,2020-04-19,0,0
Latvia,LVA,2020-04-20,0,0
Latvia,LVA,2020-04-21,0,0
Latvia,LVA,2020-04-22,0,0
Latvia,LVA,2020-04-23,0,0
Latvia,LVA,2020-04-24,0,0
Latvia,LVA,2020-04-25,0,0
Latvia,LVA,2020-04-26,0,0
Latvia,LVA,2020-04-27,0,0
Latvia,LVA,2020-04-28,0,0
Latvia,LVA,2020-04-29,0,0
Latvia,LVA,2020-04-30,0,0
Latvia,LVA,2020-05-01,0,0
Latvia,LVA,2020-05-02,0,0
Latvia,LVA,2020-05-03,0,0
Latvia,LVA,2020-05-04,0,0
Latvia,LVA,2020-05-05,0,0
Latvia,LVA,2020-05-06,0,0
Latvia,LVA,2020-05-07,0,0
Latvia,LVA,2020-05-08,0,0
Latvia,LVA,2020-05-09,0,0
Latvia,LVA,2020-05-10,0,0
Latvia,LVA,2020-05-11,0,0
Latvia,LVA,2020-05-12,0,0
Latvia,LVA,2020-05-13,0,0
Latvia,LVA,2020-05-14,0,0
Latvia,LVA,2020-05-15,0,0
Latvia,LVA,2020-05-16,0,0
Latvia,LVA,2020-05-17,0,0
Latvia,LVA,2020-05-18,0,0
Latvia,LVA,2020-05-19,0,0
Latvia,LVA,2020-05-20,0,0
Latvia,LVA,2020-05-21,0,0
Latvia,LVA,2020-05-22,0,0
Latvia,LVA,2020-05-23,0,0
Latvia,LVA,2020-05-24,0,0
Latvia,LVA,2020-05-25,0,0
Latvia,LVA,2020-05-26,0,0
Latvia,LVA,2020-05-27,0,0
Latvia,LVA,2020-05-28,0,0
Latvia,LVA,2020-05-29,0,0
Latvia,LVA,2020-05-30,0,0
Latvia,LVA,2020-05-31,0,0
Latvia,LVA,2020-06-01,0,0
Latvia,LVA,2020-06-02,0,0
Latvia,LVA,2020-06-03,0,0
Latvia,LVA,2020-06-04,0,0
Latvia,LVA,2020-06-05,0,0
Latvia,LVA,2020-06-06,0,0
Latvia,LVA,2020-06-07,0,0
Latvia,LVA,2020-06-08,0,0
Latvia,LVA,2020-06-09,0,0
Latvia,LVA,2020-06-10,0,0
Latvia,LVA,2020-06-11,0,0
Latvia,LVA,2020-06-12,0,0
Latvia,LVA,2020-06-13,0,0
Latvia,LVA,2020-06-14,0,0
Latvia,LVA,2020-06-15,0,0
Latvia,LVA,2020-06-16,0,0
Latvia,LVA,2020-06-17,0,0
Latvia,LVA,2020-06-18,0,0
Latvia,LVA,2020-06-19,0,0
Latvia,LVA,2020-06-20,0,0
Latvia,LVA,2020-06-21,0,0
Latvia,LVA,2020-06-22,0,0
Latvia,LVA,2020-06-23,0,0
Latvia,LVA,2020-06-24,0,0
Latvia,LVA,2020-06-25,0,0
Latvia,LVA,2020-06-26,0,0
Latvia,LVA,2020-06-27,0,0
Latvia,LVA,2020-06-28,0,0
Latvia,LVA,2020-06-29,0,0
Latvia,LVA,2020-06-30,0,0
Latvia,LVA,2020-07-01,0,0
Latvia,LVA,2020-07-02,0,0
Latvia,LVA,2020-07-03,0,0
Latvia,LVA,2020-07-04,0,0
Latvia,LVA,2020-07-05,0,0
Latvia,LVA,2020-07-06,0,0
Latvia,LVA,2020-07-07,0,0
Latvia,LVA,2020-07-08,0,0
Latvia,LVA,2020-07-09,0,0
Latvia,LVA,2020-07-10,0,0
Latvia,LVA,2020-07-11,0,0
Latvia,LVA,2020-07-12,0,0
Latvia,LVA,2020-07-13,0,0
Latvia,LVA,2020-07-14,0,0
Latvia,LVA,2020-07-15,0,0
Latvia,LVA,2020-07-16,0,0
Latvia,LVA,2020-07-17,0,0
Latvia,LVA,2020-07-18,0,0
Latvia,LVA,2020-07-19,0,0
Latvia,LVA,2020-07-20,0,0
Latvia,LVA,2020-07-21,0,0
Latvia,LVA,2020-07-22,0,0
Latvia,LVA,2020-07-23,0,0
Latvia,LVA,2020-07-24,0,0
Latvia,LVA,2020-07-25,0,0
Latvia,LVA,2020-07-26,0,0
Latvia,LVA,2020-07-27,0,0
Latvia,LVA,2020-07-28,0,0
Latvia,LVA,2020-07-29,0,0
Latvia,LVA,2020-07-30,0,0
Latvia,LVA,2020-07-31,0,0
Latvia,LVA,2020-08-01,0,0
Latvia,LVA,2020-08-02,0,0
Latvia,LVA,2020-08-03,0,0
Latvia,LVA,2020-08-04,0,0
Latvia,LVA,2020-08-05,0,0
Latvia,LVA,2020-08-06,0,0
Latvia,LVA,2020-08-07,0,0
Latvia,LVA,2020-08-08,0,0
Latvia,LVA,2020-08-09,0,0
Latvia,LVA,2020-08-10,0,0
Latvia,LVA,2020-08-11,0,0
Latvia,LVA,2020-08-12,0,0
Latvia,LVA,2020-08-13,0,0
Latvia,LVA,2020-08-14,0,0
Latvia,LVA,2020-08-15,0,0
Latvia,LVA,2020-08-16,0,0
Latvia,LVA,2020-08-17,0,0
Latvia,LVA,2020-08-18,0,0
Latvia,LVA,2020-08-19,0,0
Latvia,LVA,2020-08-20,0,0
Latvia,LVA,2020-08-21,0,0
Latvia,LVA,2020-08-22,0,0
Latvia,LVA,2020-08-23,0,0
Latvia,LVA,2020-08-24,0,0
Latvia,LVA,2020-08-25,0,0
Latvia,LVA,2020-08-26,0,0
Latvia,LVA,2020-08-27,0,0
Latvia,LVA,2020-08-28,0,0
Latvia,LVA,2020-08-29,0,0
Latvia,LVA,2020-08-30,0,0
Latvia,LVA,2020-08-31,0,0
Latvia,LVA,2020-09-01,0,0
Latvia,LVA,2020-09-02,0,0
Latvia,LVA,2020-09-03,0,0
Latvia,LVA,2020-09-04,0,0
Latvia,LVA,2020-09-05,0,0
Latvia,LVA,2020-09-06,0,0
Latvia,LVA,2020-09-07,0,0
Latvia,LVA,2020-09-08,0,0
Latvia,LVA,2020-09-09,0,0
Latvia,LVA,2020-09-10,0,0
Latvia,LVA,2020-09-11,0,0
Latvia,LVA,2020-09-12,0,0
Latvia,LVA,2020-09-13,0,0
Latvia,LVA,2020-09-14,0,0
Latvia,LVA,2020-09-15,0,0
Latvia,LVA,2020-09-16,0,0
Latvia,LVA,2020-09-17,0,0
Latvia,LVA,2020-09-18,0,0
Latvia,LVA,2020-09-19,0,0
Latvia,LVA,2020-09-20,0,0
Latvia,LVA,2020-09-21,0,0
Latvia,LVA,2020-09-22,0,0
Latvia,LVA,2020-09-23,0,0
Latvia,LVA,2020-09-24,0,0
Latvia,LVA,2020-09-25,0,0
Latvia,LVA,2020-09-26,0,0
Latvia,LVA,2020-09-27,0,0
Latvia,LVA,2020-09-28,0,0
Latvia,LVA,2020-09-29,0,0
Latvia,LVA,2020-09-30,0,0
Latvia,LVA,2020-10-01,0,0
Latvia,LVA,2020-10-02,0,0
Latvia,LVA,2020-10-03,0,0
Latvia,LVA,2020-10-04,0,0
Latvia,LVA,2020-10-05,0,0
Latvia,LVA,2020-10-06,0,0
Latvia,LVA,2020-10-07,0,0
Latvia,LVA,2020-10-08,0,0
Latvia,LVA,2020-10-09,0,0
Latvia,LVA,2020-10-10,0,0
Latvia,LVA,2020-10-11,0,0
Latvia,LVA,2020-10-12,0,0
Latvia,LVA,2020-10-13,0,0
Latvia,LVA,2020-10-14,0,0
Latvia,LVA,2020-10-15,0,0
Latvia,LVA,2020-10-16,0,0
Latvia,LVA,2020-10-17,0,0
Latvia,LVA,2020-10-18,0,0
Latvia,LVA,2020-10-19,0,0
Latvia,LVA,2020-10-20,0,0
Latvia,LVA,2020-10-21,0,0
Latvia,LVA,2020-10-22,0,0
Latvia,LVA,2020-10-23,0,0
Latvia,LVA,2020-10-24,0,0
Latvia,LVA,2020-10-25,0,0
Latvia,LVA,2020-10-26,0,0
Latvia,LVA,2020-10-27,0,0
Latvia,LVA,2020-10-28,0,0
Latvia,LVA,2020-10-29,0,0
Latvia,LVA,2020-10-30,0,0
Latvia,LVA,2020-10-31,0,0
Latvia,LVA,2020-11-01,0,0
Latvia,LVA,2020-11-02,0,0
Latvia,LVA,2020-11-03,0,0
Latvia,LVA,2020-11-04,0,0
Latvia,LVA,2020-11-05,0,0
Latvia,LVA,2020-11-06,0,0
Latvia,LVA,2020-11-07,0,0
Latvia,LVA,2020-11-08,0,0
Latvia,LVA,2020-11-09,0,0
Latvia,LVA,2020-11-10,0,0
Latvia,LVA,2020-11-11,0,0
Latvia,LVA,2020-11-12,0,0
Latvia,LVA,2020-11-13,0,0
Latvia,LVA,2020-11-14,0,0
Latvia,LVA,2020-11-15,0,0
Latvia,LVA,2020-11-16,0,0
Latvia,LVA,2020-11-17,0,0
Latvia,LVA,2020-11-18,0,0
Latvia,LVA,2020-11-19,0,0
Latvia,LVA,2020-11-20,0,0
Latvia,LVA,2020-11-21,0,0
Latvia,LVA,2020-11-22,0,0
Latvia,LVA,2020-11-23,0,0
Latvia,LVA,2020-11-24,0,0
Latvia,LVA,2020-11-25,0,0
Latvia,LVA,2020-11-26,0,0
Latvia,LVA,2020-11-27,0,0
Latvia,LVA,2020-11-28,0,0
Latvia,LVA,2020-11-29,0,0
Latvia,LVA,2020-11-30,0,0
Latvia,LVA,2020-12-01,0,0
Latvia,LVA,2020-12-02,0,0
Latvia,LVA,2020-12-03,0,0
Latvia,LVA,2020-12-04,0,0
Latvia,LVA,2020-12-05,0,0
Latvia,LVA,2020-12-06,0,0
Latvia,LVA,2020-12-07,0,0
Latvia,LVA,2020-12-08,0,0
Latvia,LVA,2020-12-09,0,0
Latvia,LVA,2020-12-10,0,0
Latvia,LVA,2020-12-11,0,0
Latvia,LVA,2020-12-12,0,0
Latvia,LVA,2020-12-13,0,0
Latvia,LVA,2020-12-14,0,0
Latvia,LVA,2020-12-15,0,0
Latvia,LVA,2020-12-16,0,0
Latvia,LVA,2020-12-17,0,0
Latvia,LVA,2020-12-18,0,0
Latvia,LVA,2020-12-19,0,0
Latvia,LVA,2020-12-20,0,0
Latvia,LVA,2020-12-21,0,0
Latvia,LVA,2020-12-22,0,0
Latvia,LVA,2020-12-23,0,0
Latvia,LVA,2020-12-24,0,0
Latvia,LVA,2020-12-25,0,0
Latvia,LVA,2020-12-26,0,0
Latvia,LVA,2020-12-27,0,0
Latvia,LVA,2020-12-28,3e-4,3.4118048447628793e-4
Latvia,LVA,2020-12-29,8e-4,9.098146252701012e-4
Latvia,LVA,2020-12-30,0.0012,0.0013647219379051517
Latvia,LVA,2020-12-31,0.0012,0.0013647219379051517
Latvia,LVA,2021-01-01,0.0013,0.0014784487660639144
Latvia,LVA,2021-01-02,0.0013,0.0014784487660639144
Latvia,LVA,2021-01-03,0.0013,0.0014784487660639144
Latvia,LVA,2021-01-04,0.0016,0.0018196292505402024
Latvia,LVA,2021-01-05,0.0021,0.0023882633913340154
Latvia,LVA,2021-01-06,0.0025,0.002843170703969066
Latvia,LVA,2021-01-07,0.003,0.003411804844762879
Latvia,LVA,2021-01-08,0.0034999999999999996,0.003980438985556692
Latvia,LVA,2021-01-09,0.0036,0.004094165813715455
Latvia,LVA,2021-01-10,0.0038,0.004321619470032981
Latvia,LVA,2021-01-11,0.0045000000000000005,0.005117707267144319
Latvia,LVA,2021-01-12,0.0054,0.006141248720573183
Latvia,LVA,2021-01-13,0.0062,0.0070510633458432835
Latvia,LVA,2021-01-14,0.0072,0.00818833162743091
Latvia,LVA,2021-01-15,0.008199999999999999,0.009325599909018536
Latvia,LVA,2021-01-16,0.0086,0.009780507221653587
Latvia,LVA,2021-01-17,0.0087,0.00989423404981235
Latvia,LVA,2021-01-18,0.0088,0.010007960877971112
Latvia,LVA,2021-01-19,0.0088,0.010007960877971112
Latvia,LVA,2021-01-20,0.0089,0.010121687706129876
Latvia,LVA,2021-01-21,0.009000000000000001,0.010235414534288638
Latvia,LVA,2021-01-22,0.0091,0.010349141362447401
Latvia,LVA,2021-01-23,0.0092,0.010462868190606163
Latvia,LVA,2021-01-24,0.0092,0.010462868190606163
Latvia,LVA,2021-01-25,0.0092,0.010462868190606163
Latvia,LVA,2021-01-26,0.0092,0.010462868190606163
Latvia,LVA,2021-01-27,0.009300000000000001,0.010576595018764927
Latvia,LVA,2021-01-28,0.009300000000000001,0.010576595018764927
Latvia,LVA,2021-01-29,0.009300000000000001,0.010576595018764927
Latvia,LVA,2021-01-30,0.009300000000000001,0.010576595018764927
Latvia,LVA,2021-01-31,0.009300000000000001,0.010576595018764927
Latvia,LVA,2021-02-01,0.009399999999999999,0.010690321846923688
Latvia,LVA,2021-02-02,0.009399999999999999,0.010690321846923688
Latvia,LVA,2021-02-03,0.0096,0.010917775503241214
Latvia,LVA,2021-02-04,0.0096,0.010917775503241214
Latvia,LVA,2021-02-05,0.0097,0.011031502331399975
Latvia,LVA,2021-02-06,0.0097,0.011031502331399975
Latvia,LVA,2021-02-07,0.0098,0.011145229159558739
Latvia,LVA,2021-02-08,0.009899999999999999,0.0112589559877175
Latvia,LVA,2021-02-09,0.01,0.011372682815876264
Latvia,LVA,2021-02-10,0.0102,0.01160013647219379
Latvia,LVA,2021-02-11,0.0108,0.012282497441146366
Latvia,LVA,2021-02-12,0.011399999999999999,0.01296485841009894
Latvia,LVA,2021-02-13,0.0116,0.013192312066416466
Latvia,LVA,2021-02-14,0.0116,0.013192312066416466
Latvia,LVA,2021-02-15,0.012,0.013647219379051516
Latvia,LVA,2021-02-16,0.0127,0.014443307176162856
Latvia,LVA,2021-02-17,0.0137,0.015580575457750483
Latvia,LVA,2021-02-18,0.014499999999999999,0.016490390083020584
Latvia,LVA,2021-02-19,0.0152,0.017286477880131924
Latvia,LVA,2021-02-20,0.015600000000000001,0.017741385192766974
Latvia,LVA,2021-02-21,0.016,0.018196292505402025
Latvia,LVA,2021-02-22,0.017,0.01933356078698965
Latvia,LVA,2021-02-23,0.0182,0.020698282724894802
Latvia,LVA,2021-02-24,0.020499999999999997,0.02331399977254634
Latvia,LVA,2021-02-25,0.022799999999999997,0.02592971682019788
Latvia,LVA,2021-02-26,0.0245,0.02786307289889685
Latvia,LVA,2021-02-27,0.024900000000000002,0.0283179802115319
Latvia,LVA,2021-02-28,0.024900000000000002,0.0283179802115319
Latvia,LVA,2021-03-01,0.0258,0.029341521664960762
Latvia,LVA,2021-03-02,0.0268,0.03047878994654839
Latvia,LVA,2021-03-03,0.028900000000000002,0.0328670533378824
Latvia,LVA,2021-03-04,0.0321,0.03650631183896281
Latvia,LVA,2021-03-05,0.0347,0.039463209371090636
Latvia,LVA,2021-03-06,0.0351,0.039918116683725684
Latvia,LVA,2021-03-07,0.0352,0.04003184351188445
Latvia,LVA,2021-03-08,0.0361,0.041055384965313316
Latvia,LVA,2021-03-09,0.0374,0.04253383373137723
Latvia,LVA,2021-03-10,0.0387,0.044012282497441144
Latvia,LVA,2021-03-11,0.0401,0.045604458091663816
Latvia,LVA,2021-03-12,0.0429,0.048788809280109174
Latvia,LVA,2021-03-13,0.0434,0.04935744342090299
Latvia,LVA,2021-03-14,0.0434,0.04935744342090299
Latvia,LVA,2021-03-15,0.0454,0.05163197998407824
Latvia,LVA,2021-03-16,0.0455,0.051745706812237
Latvia,LVA,2021-03-17,0.0455,0.051745706812237
Latvia,LVA,2021-03-18,0.0455,0.051745706812237
Latvia,LVA,2021-03-19,0.0458,0.05208688729671329
Latvia,LVA,2021-03-20,0.046,0.052314340953030815
Latvia,LVA,2021-03-21,0.046,0.052314340953030815
Latvia,LVA,2021-03-22,0.047400000000000005,0.053906516547253494
Latvia,LVA,2021-03-23,0.050199999999999995,0.05709086773569884
Latvia,LVA,2021-03-24,0.053200000000000004,0.06050267258046173
Latvia,LVA,2021-03-25,0.0558,0.06345957011258956
Latvia,LVA,2021-03-26,0.0576,0.06550665301944728
Latvia,LVA,2021-03-27,0.057699999999999994,0.06562037984760603
Latvia,LVA,2021-03-28,0.057699999999999994,0.06562037984760603
Latvia,LVA,2021-03-29,0.0587,0.06675764812919367
Latvia,LVA,2021-03-30,0.061,0.06937336517684521
Latvia,LVA,2021-03-31,0.0635,0.07221653588081428
Latvia,LVA,2021-04-01,0.0654,0.07437734561583077
Latvia,LVA,2021-04-02,0.06570000000000001,0.07471852610030706
Latvia,LVA,2021-04-03,0.0675,0.07676560900716478
Latvia,LVA,2021-04-04,0.0684,0.07778915046059365
Latvia,LVA,2021-04-05,0.0699,0.07949505288297509
Latvia,LVA,2021-04-06,0.0725,0.08245195041510292
Latvia,LVA,2021-04-07,0.07730000000000001,0.08791083816672353
Latvia,LVA,2021-04-08,0.081,0.09211873080859774
Latvia,LVA,2021-04-09,0.08349999999999999,0.09496190151256681
Latvia,LVA,2021-04-10,0.08439999999999999,0.09598544296599566
Latvia,LVA,2021-04-11,0.08439999999999999,0.09598544296599566
Latvia,LVA,2021-04-12,0.0857,0.09746389173205959
Latvia,LVA,2021-04-13,0.0877,0.09973842829523483
Latvia,LVA,2021-04-14,0.091,0.103491413624474
Latvia,LVA,2021-04-15,0.09380000000000001,0.10667576481291936
Latvia,LVA,2021-04-16,0.0984,0.11190719890822244
Latvia,LVA,2021-04-17,0.1017,0.1156601842374616
Latvia,LVA,2021-04-18,0.10220000000000001,0.11622881837825542
Latvia,LVA,2021-04-19,0.1039,0.1181621744569544
Latvia,LVA,2021-04-20,0.1069,0.12157397930171726
Latvia,LVA,2021-04-21,0.1107,0.12589559877175024
Latvia,LVA,2021-04-22,0.11470000000000001,0.13044467189810077
Latvia,LVA,2021-04-23,0.11939999999999999,0.1357898328215626
Latvia,LVA,2021-04-24,0.12240000000000001,0.13920163766632548
Latvia,LVA,2021-04-25,0.1231,0.1399977254634368
Latvia,LVA,2021-04-26,0.1246,0.14170362788581825
Latvia,LVA,2021-04-27,0.12710000000000002,0.14454679858978733
Latvia,LVA,2021-04-28,0.1331,0.15137040827931308
Latvia,LVA,2021-04-29,0.1387,0.15773911065620377
Latvia,LVA,2021-04-30,0.1435,0.1631979984078244
Latvia,LVA,2021-05-01,0.1469,0.16706471056522232
Latvia,LVA,2021-05-02,0.1477,0.1679745251904924
Latvia,LVA,2021-05-03,0.14880000000000002,0.16922552030023882
Latvia,LVA,2021-05-04,0.1535,0.17457068122370065
Latvia,LVA,2021-05-05,0.1586,0.18037074945979756
Latvia,LVA,2021-05-06,0.1659,0.18867280791538724
Latvia,LVA,2021-05-07,0.1723,0.19595132491754805
Latvia,LVA,2021-05-08,0.1776,0.20197884680996248
Latvia,LVA,2021-05-09,0.1784,0.20288866143523254
Latvia,LVA,2021-05-10,0.18109999999999998,0.20595928579551914
Latvia,LVA,2021-05-11,0.188,0.2138064369384738
Latvia,LVA,2021-05-12,0.19640000000000002,0.22335949050380985
Latvia,LVA,2021-05-13,0.2045,0.2325713635846696
Latvia,LVA,2021-05-14,0.2109,0.2398498805868304
Latvia,LVA,2021-05-15,0.215,0.24451268054133968
Latvia,LVA,2021-05-16,0.21719999999999998,0.24701467076083244
Latvia,LVA,2021-05-17,0.2211,0.2514500170590242
Latvia,LVA,2021-05-18,0.2267,0.25781871943591494
Latvia,LVA,2021-05-19,0.2318,0.2636187876720118
Latvia,LVA,2021-05-20,0.23600000000000002,0.26839531445467985
Latvia,LVA,2021-05-21,0.2416,0.27476401683157053
Latvia,LVA,2021-05-22,0.2447,0.27828954850449217
Latvia,LVA,2021-05-23,0.24530000000000002,0.2789719094734448
Latvia,LVA,2021-05-24,0.2486,0.2827248948026839
Latvia,LVA,2021-05-25,0.25239999999999996,0.2870465142727169
Latvia,LVA,2021-05-26,0.2566,0.2918230410553849
Latvia,LVA,2021-05-27,0.2597,0.29534857272830656
Latvia,LVA,2021-05-28,0.26530000000000004,0.3017172751051973
Latvia,LVA,2021-05-29,0.2681,0.30490162629364265
Latvia,LVA,2021-05-30,0.2695,0.3064938018878653
Latvia,LVA,2021-05-31,0.2728,0.3102467872171045
Latvia,LVA,2021-06-01,0.2766,0.3145684066871375
Latvia,LVA,2021-06-02,0.2792,0.31752530421926534
Latvia,LVA,2021-06-03,0.2816,0.3202547480950756
Latvia,LVA,2021-06-04,0.2853,0.32446264073694986
Latvia,LVA,2021-06-05,0.2872,0.3266234504719663
Latvia,LVA,2021-06-06,0.2879,0.32741953826907766
Latvia,LVA,2021-06-07,0.29109999999999997,0.33105879677015804
Latvia,LVA,2021-06-08,0.29410000000000003,0.3344706016149209
Latvia,LVA,2021-06-09,0.2974,0.3382235869441601
Latvia,LVA,2021-06-10,0.3007,0.3419765722733993
Latvia,LVA,2021-06-11,0.3038,0.3455021039463209
Latvia,LVA,2021-06-12,0.3061,0.3481178209939724
Latvia,LVA,2021-06-13,0.3068,0.3489139087910838
Latvia,LVA,2021-06-14,0.30879999999999996,0.351188445354259
Latvia,LVA,2021-06-15,0.31120000000000003,0.35391788923006934
Latvia,LVA,2021-06-16,0.31420000000000003,0.3573296940748322
Latvia,LVA,2021-06-17,0.3172,0.3607414989195951
Latvia,LVA,2021-06-18,0.32030000000000003,0.36426703059251675
Latvia,LVA,2021-06-19,0.3222,0.3664278403275332
Latvia,LVA,2021-06-20,0.32270000000000004,0.36699647446832706
Latvia,LVA,2021-06-21,0.3247,0.3692710110315023
Latvia,LVA,2021-06-22,0.32630000000000003,0.3710906402820425
Latvia,LVA,2021-06-23,0.3264,0.37120436711020127
Latvia,LVA,2021-06-24,0.3264,0.37120436711020127
Latvia,LVA,2021-06-25,0.32689999999999997,0.37177300125099505
