iso_code,location,date,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
HRV,Croatia,2021-09-26,84.56,44.8,40.53588235294118
HRV,Croatia,2021-09-27,84.69,44.88,40.53617647058824
HRV,Croatia,2021-09-28,84.84,44.97,40.5364705882353
HRV,Croatia,2021-09-29,85.06,45.09,40.536764705882355
HRV,Croatia,2021-09-30,85.27,45.23,40.537058823529414
HRV,Croatia,2021-10-01,85.4,45.31,40.53735294117647
HRV,Croatia,2021-10-02,85.53,45.39,40.53764705882353
HRV,Croatia,2021-10-03,85.605,45.435,40.53794117647059
HRV,Croatia,2021-10-04,85.68,45.48,40.53823529411765
HRV,Croatia,2021-10-05,85.87,45.576,40.538529411764706
HRV,Croatia,2021-10-06,86.05,45.672,40.538823529411765
HRV,Croatia,2021-10-07,86.24,45.768,40.53911764705882
HRV,Croatia,2021-10-08,86.37,45.864,40.53941176470588
HRV,Croatia,2021-10-09,86.5,45.96,40.53970588235294
HRV,Croatia,2021-10-10,86.51,45.97,40.54
HRV,Croatia,2021-10-11,86.62,46.04,43.12
HRV,Croatia,2021-10-12,86.77,46.12,43.2
HRV,Croatia,2021-10-13,86.92,46.19,43.29
HRV,Croatia,2021-10-14,87.1,46.29,43.4
HRV,Croatia,2021-10-15,87.25,46.36,43.49
HRV,Croatia,2021-10-16,87.34,46.4,43.54
HRV,Croatia,2021-10-17,87.35,46.41,43.54
HRV,Croatia,2021-10-18,87.44,46.45,43.6
HRV,Croatia,2021-10-19,87.59,46.52,43.67
HRV,Croatia,2021-10-20,87.77,46.59,43.76
HRV,Croatia,2021-10-21,87.98,46.69,43.87
HRV,Croatia,2021-10-22,88.19,46.78,43.97
HRV,Croatia,2021-10-23,88.28,46.82,44.02
HRV,Croatia,2021-10-24,88.3,46.83,44.03
HRV,Croatia,2021-10-25,88.48,46.89,44.1
HRV,Croatia,2021-10-26,88.71,46.99,44.2
HRV,Croatia,2021-10-27,89.00999999999999,47.115,44.32
HRV,Croatia,2021-10-28,89.31,47.24,44.44
HRV,Croatia,2021-10-29,89.58,47.35,44.54
HRV,Croatia,2021-10-30,89.655,47.39,44.575
HRV,Croatia,2021-10-31,89.73,47.43,44.61
HRV,Croatia,2021-11-01,89.75,47.43,44.61
HRV,Croatia,2021-11-02,90,47.55,44.72
HRV,Croatia,2021-11-03,90.36,47.71,44.82
HRV,Croatia,2021-11-04,90.78,47.9,44.95
HRV,Croatia,2021-11-05,91.2,48.11,45.07
HRV,Croatia,2021-11-06,91.56,48.35,45.16
HRV,Croatia,2021-11-07,91.91,48.56333333333333,45.25333333333333
HRV,Croatia,2021-11-08,92.26,48.77666666666667,45.346666666666664
HRV,Croatia,2021-11-09,92.61,48.99,45.44
HRV,Croatia,2021-11-10,93.29,49.4,45.6
HRV,Croatia,2021-11-11,94.005,49.81,45.769999999999996
HRV,Croatia,2021-11-12,94.72,50.22,45.94
HRV,Croatia,2021-11-13,95.42,50.7,46.09
HRV,Croatia,2021-11-14,95.58,50.83,46.14
HRV,Croatia,2021-11-15,96.16499999999999,51.18,46.305
HRV,Croatia,2021-11-16,96.75,51.53,46.47
HRV,Croatia,2021-11-17,97.55,51.98,46.67
HRV,Croatia,2021-11-18,97.72,52.09,46.73
HRV,Croatia,2021-11-19,98.33,52.4,46.89
HRV,Croatia,2021-11-20,98.8,52.68,47.02
HRV,Croatia,2021-11-21,98.9,52.74,47.05
HRV,Croatia,2021-11-22,99.27,52.91,47.16
HRV,Croatia,2021-11-23,99.81,53.15,47.3
HRV,Croatia,2021-11-24,100.42,53.38,47.45
HRV,Croatia,2021-11-25,101.08,53.63,47.61
HRV,Croatia,2021-11-26,101.6,53.8,47.75
HRV,Croatia,2021-11-27,102.01,53.96,47.89
HRV,Croatia,2021-11-28,102.1,53.99,47.93
HRV,Croatia,2021-11-29,102.51,54.11,47.93071428571429
HRV,Croatia,2021-11-30,103.07,54.28,47.93142857142857
HRV,Croatia,2021-12-01,103.68,54.42,47.93214285714286
HRV,Croatia,2021-12-02,104.25,54.55,47.932857142857145
HRV,Croatia,2021-12-03,104.795,54.655,47.933571428571426
HRV,Croatia,2021-12-04,105.34,54.76,47.934285714285714
HRV,Croatia,2021-12-05,105.44,54.78,47.935
HRV,Croatia,2021-12-06,105.87,54.85,47.93571428571428
HRV,Croatia,2021-12-07,106.42,54.94,47.93642857142857
HRV,Croatia,2021-12-08,107.04,55.03,47.93714285714286
HRV,Croatia,2021-12-09,107.625,55.11,47.93785714285714
HRV,Croatia,2021-12-10,108.21,55.19,47.93857142857143
HRV,Croatia,2021-12-11,108.72,55.25,47.93928571428572
HRV,Croatia,2021-12-12,108.84,55.26,47.94
HRV,Croatia,2021-12-13,109.34,55.32,47.940714285714286
HRV,Croatia,2021-12-14,109.96,55.39,47.941428571428574
HRV,Croatia,2021-12-15,110.69,55.46,47.94214285714286
HRV,Croatia,2021-12-16,111.42,55.53,47.94285714285714
HRV,Croatia,2021-12-17,112.13,55.59,47.94357142857143
HRV,Croatia,2021-12-18,112.7,55.63,47.94428571428572
HRV,Croatia,2021-12-19,112.86,55.65,47.945
HRV,Croatia,2021-12-20,113.4,55.7,47.94571428571429
HRV,Croatia,2021-12-21,114.07,55.75,47.94642857142858
HRV,Croatia,2021-12-22,114.72,55.81,47.94714285714286
HRV,Croatia,2021-12-23,115.17,55.85,47.947857142857146
HRV,Croatia,2021-12-24,115.3,55.86,47.948571428571434
HRV,Croatia,2021-12-25,115.3,55.86,47.949285714285715
HRV,Croatia,2021-12-26,115.31,55.87,47.95
HRV,Croatia,2021-12-27,115.69,55.9,48.05
HRV,Croatia,2021-12-28,116.24,55.95,48.2
HRV,Croatia,2021-12-29,116.84,56.01,48.35
HRV,Croatia,2021-12-30,117.24,56.05,48.44
HRV,Croatia,2021-12-31,117.35,56.06,48.47
HRV,Croatia,2022-01-01,117.35,56.06,48.47
HRV,Croatia,2022-01-02,117.4,56.06,53.17
HRV,Croatia,2022-01-03,117.75,56.1,53.25
HRV,Croatia,2022-01-04,118.3,56.15,53.37
HRV,Croatia,2022-01-05,118.89,56.21,53.49
HRV,Croatia,2022-01-06,118.94,56.21,53.5
HRV,Croatia,2022-01-07,119.47,56.26,53.59
HRV,Croatia,2022-01-08,119.89,56.29,53.67
HRV,Croatia,2022-01-09,120.04,56.315,53.72
HRV,Croatia,2022-01-10,120.4,56.34,53.77
HRV,Croatia,2022-01-11,120.98,56.39,53.87
HRV,Croatia,2022-01-12,121.6,56.45,53.98
HRV,Croatia,2022-01-13,122.16,56.5,54.06
HRV,Croatia,2022-01-14,122.7,56.55,54.125
HRV,Croatia,2022-01-15,123.08,56.58,54.19
HRV,Croatia,2022-01-16,123.15,56.59,54.2
HRV,Croatia,2022-01-17,123.43,56.62,54.25
HRV,Croatia,2022-01-18,123.82,56.65,54.31
HRV,Croatia,2022-01-19,124.22,56.69,54.37
HRV,Croatia,2022-01-20,124.6,56.73,54.42
HRV,Croatia,2022-01-21,124.9,56.76,54.42
HRV,Croatia,2022-01-22,125.18,56.78,54.5
HRV,Croatia,2022-01-23,125.2,56.79,54.51
HRV,Croatia,2022-01-24,125.36,56.81,54.54
HRV,Croatia,2022-01-25,125.59,56.83,54.58
HRV,Croatia,2022-01-26,125.83,56.86,54.61
HRV,Croatia,2022-01-27,126.06,56.88,54.65
HRV,Croatia,2022-01-28,126.29,56.9,54.67
HRV,Croatia,2022-01-29,126.42,56.92,54.69
HRV,Croatia,2022-01-30,126.44,56.92,54.71
HRV,Croatia,2022-01-31,126.56,56.94,54.74
HRV,Croatia,2022-02-01,126.73,56.96,54.77
HRV,Croatia,2022-02-02,126.9,56.97,54.8
HRV,Croatia,2022-02-03,127.08,56.99,54.84
HRV,Croatia,2022-02-04,127.23,57.01,54.87
HRV,Croatia,2022-02-05,127.35,57.03,54.89
HRV,Croatia,2022-02-06,127.35,57.03,54.89
HRV,Croatia,2022-02-07,127.45,57.04,54.92
HRV,Croatia,2022-02-08,127.57,57.06,54.95
HRV,Croatia,2022-02-09,127.72,57.07,54.98
HRV,Croatia,2022-02-10,127.84,57.09,55.01
HRV,Croatia,2022-02-11,127.94,57.1,55.04
HRV,Croatia,2022-02-12,128.03,57.11,55.06
HRV,Croatia,2022-02-13,128.03,57.11,55.06
HRV,Croatia,2022-02-14,128.09,57.12,55.08
HRV,Croatia,2022-02-15,128.19,57.14,55.11
HRV,Croatia,2022-02-16,128.3,57.15,55.14
HRV,Croatia,2022-02-17,128.39,57.16,55.17
HRV,Croatia,2022-02-18,128.48,57.17,55.18333333333334
HRV,Croatia,2022-02-19,128.54,57.18,55.196666666666665
HRV,Croatia,2022-02-20,128.54,57.18,55.21
HRV,Croatia,2022-02-21,128.6,57.19,55.225
HRV,Croatia,2022-02-22,128.66,57.2,55.24
HRV,Croatia,2022-02-23,128.75,57.21,55.265
HRV,Croatia,2022-02-24,128.79,57.22,55.29
HRV,Croatia,2022-02-25,128.85,57.23,55.31
HRV,Croatia,2022-02-26,128.88,57.23,55.32
HRV,Croatia,2022-02-27,128.88,57.23,55.32
HRV,Croatia,2022-02-28,128.91,57.24,55.33
HRV,Croatia,2022-03-01,128.94,57.24,55.34
HRV,Croatia,2022-03-02,128.99,57.25,55.36
HRV,Croatia,2022-03-03,129.02,57.25,55.37
HRV,Croatia,2022-03-04,129.06,57.25,55.373333333333335
HRV,Croatia,2022-03-05,129.07,57.26,55.376666666666665
HRV,Croatia,2022-03-06,129.08,57.26,55.38
HRV,Croatia,2022-03-07,129.1,57.26,55.39
HRV,Croatia,2022-03-08,129.12,57.26,55.4
HRV,Croatia,2022-03-09,129.17,57.27,55.41
HRV,Croatia,2022-03-10,129.2,57.27,55.42
HRV,Croatia,2022-03-11,129.24,57.28,55.44
HRV,Croatia,2022-03-12,129.25,57.28,55.44
HRV,Croatia,2022-03-13,129.25,57.28,55.44
HRV,Croatia,2022-03-14,129.27,57.28,55.45
HRV,Croatia,2022-03-15,129.3,57.29,55.45
HRV,Croatia,2022-03-16,129.34,57.29,55.46
HRV,Croatia,2022-03-17,129.37,57.3,55.47
HRV,Croatia,2022-03-18,129.41,57.3,55.47333333333333
HRV,Croatia,2022-03-19,129.43,57.3,55.47666666666667
HRV,Croatia,2022-03-20,129.43,57.3,55.48
HRV,Croatia,2022-03-21,129.45,57.31,55.49
HRV,Croatia,2022-03-22,129.48,57.31,55.5
HRV,Croatia,2022-03-23,129.52,57.32,55.5
HRV,Croatia,2022-03-24,129.54500000000002,57.325,55.510000000000005
HRV,Croatia,2022-03-25,129.57,57.33,55.52
HRV,Croatia,2022-03-26,129.58,57.33,55.52
HRV,Croatia,2022-03-27,129.58,57.33,55.52
HRV,Croatia,2022-03-28,129.60000000000002,57.33,55.525000000000006
HRV,Croatia,2022-03-29,129.62,57.33,55.53
HRV,Croatia,2022-03-30,129.645,57.332499999999996,55.53333333333333
HRV,Croatia,2022-03-31,129.67000000000002,57.335,55.53666666666667
HRV,Croatia,2022-04-01,129.695,57.337500000000006,55.54
HRV,Croatia,2022-04-02,129.72,57.34,55.54333333333333
HRV,Croatia,2022-04-03,129.73000000000002,57.345,55.54666666666667
HRV,Croatia,2022-04-04,129.74,57.35,55.55
HRV,Croatia,2022-04-05,129.76,57.35,55.55
HRV,Croatia,2022-04-06,129.81,57.35,55.56
HRV,Croatia,2022-04-07,129.83,57.36,55.56
HRV,Croatia,2022-04-08,129.85,57.36,55.57
HRV,Croatia,2022-04-09,129.86,57.36,55.57
HRV,Croatia,2022-04-10,129.86,57.36,55.57
HRV,Croatia,2022-04-11,129.87,57.36,55.57
HRV,Croatia,2022-04-12,129.89,57.37,55.58
HRV,Croatia,2022-04-13,129.91,57.37,55.58
HRV,Croatia,2022-04-14,129.93,57.37,55.59
HRV,Croatia,2022-04-15,129.93333333333334,57.37,55.59
HRV,Croatia,2022-04-16,129.93666666666667,57.37,55.59
HRV,Croatia,2022-04-17,129.94,57.37,55.59
HRV,Croatia,2022-04-18,129.94,57.37,55.59
HRV,Croatia,2022-04-19,129.95,57.37,55.59
HRV,Croatia,2022-04-20,129.98,57.38,55.6
HRV,Croatia,2022-04-21,130,57.38,55.605000000000004
HRV,Croatia,2022-04-22,130.02,57.38,55.61
HRV,Croatia,2022-04-23,130.02,57.38,55.61
HRV,Croatia,2022-04-24,130.02,57.38,55.61
HRV,Croatia,2022-04-25,130.03,57.38,55.61
HRV,Croatia,2022-04-26,130.05,57.39,55.61
HRV,Croatia,2022-04-27,130.07,57.39,55.62
HRV,Croatia,2022-04-28,130.09,57.39,55.62
HRV,Croatia,2022-04-29,130.1,57.4,55.623333333333335
HRV,Croatia,2022-04-30,130.11,57.4,55.626666666666665
HRV,Croatia,2022-05-01,130.11,57.4,55.63
HRV,Croatia,2022-05-02,130.12,57.4,55.63
HRV,Croatia,2022-05-03,130.13,57.4,55.63
HRV,Croatia,2022-05-04,130.15,57.4,55.63
HRV,Croatia,2022-05-05,130.16,57.4,55.64
HRV,Croatia,2022-05-06,130.18,57.41,55.64
HRV,Croatia,2022-05-07,130.18,57.41,55.64
HRV,Croatia,2022-05-08,130.18,57.41,55.64
HRV,Croatia,2022-05-09,130.19,57.41,55.64
HRV,Croatia,2022-05-10,130.19,57.41,55.64
HRV,Croatia,2022-05-11,130.21,57.41,55.65
HRV,Croatia,2022-05-12,130.22,57.41,55.65
HRV,Croatia,2022-05-13,130.23,57.41,55.65
HRV,Croatia,2022-05-14,130.24,57.41,55.65
HRV,Croatia,2022-05-15,130.24,57.41,55.65
HRV,Croatia,2022-05-16,130.24,57.41,55.65
HRV,Croatia,2022-05-17,130.25,57.42,55.65
HRV,Croatia,2022-05-18,130.27,57.42,55.66
HRV,Croatia,2022-05-19,130.27,57.42,55.66
HRV,Croatia,2022-05-20,130.28,57.42,55.66
HRV,Croatia,2022-05-21,130.28,57.42,55.66
HRV,Croatia,2022-05-22,130.285,57.42,55.66
HRV,Croatia,2022-05-23,130.29,57.42,55.66
HRV,Croatia,2022-05-24,130.3,57.42,55.67
HRV,Croatia,2022-05-25,130.31,57.42,55.67
HRV,Croatia,2022-05-26,130.32,57.43,55.67
HRV,Croatia,2022-05-27,130.33,57.43,55.67
HRV,Croatia,2022-05-28,130.33,57.43,55.67
HRV,Croatia,2022-05-29,130.33,57.43,55.67
HRV,Croatia,2022-05-30,130.33,57.43,55.67
HRV,Croatia,2022-05-31,130.34,57.43,55.68
HRV,Croatia,2022-06-01,130.35,57.43,55.68
HRV,Croatia,2022-06-02,130.36,57.43,55.68
HRV,Croatia,2022-06-03,130.36,57.43,55.68
HRV,Croatia,2022-06-04,130.37,57.43,55.68
HRV,Croatia,2022-06-05,130.37,57.43,55.68
HRV,Croatia,2022-06-06,130.37,57.43,55.68
HRV,Croatia,2022-06-07,130.38,57.44,55.69
HRV,Croatia,2022-06-08,130.39,57.44,55.69
HRV,Croatia,2022-06-09,130.39,57.44,55.69
HRV,Croatia,2022-06-10,130.4,57.44,55.69
HRV,Croatia,2022-06-11,130.4,57.44,55.69
HRV,Croatia,2022-06-12,130.4,57.44,55.69
HRV,Croatia,2022-06-13,130.4,57.44,55.69
HRV,Croatia,2022-06-14,130.41,57.44,55.69
HRV,Croatia,2022-06-15,130.42,57.44,55.69
HRV,Croatia,2022-06-16,130.42,57.44,55.69
HRV,Croatia,2022-06-17,130.42,57.44,55.693333333333335
HRV,Croatia,2022-06-18,130.42,57.44,55.696666666666665
HRV,Croatia,2022-06-19,130.42,57.44,55.7
HRV,Croatia,2022-06-20,130.43,57.45,55.7
HRV,Croatia,2022-06-21,130.43,57.45,55.7
HRV,Croatia,2022-06-22,130.435,57.45,55.7
HRV,Croatia,2022-06-23,130.44,57.45,55.7
HRV,Croatia,2022-06-24,130.44,57.45,55.7
HRV,Croatia,2022-06-25,130.44,57.45,55.7
HRV,Croatia,2022-06-26,130.44,57.45,55.7
HRV,Croatia,2022-06-27,130.45,57.45,55.7
HRV,Croatia,2022-06-28,130.46,57.45,55.7
HRV,Croatia,2022-06-29,130.47,57.45,55.71
HRV,Croatia,2022-06-30,130.47,57.45,55.71
HRV,Croatia,2022-07-01,130.47333333333333,57.45,55.71
HRV,Croatia,2022-07-02,130.47666666666666,57.45,55.71
HRV,Croatia,2022-07-03,130.48,57.45,55.71
HRV,Croatia,2022-07-04,130.49,57.45,55.71
HRV,Croatia,2022-07-05,130.49,57.46,55.71
HRV,Croatia,2022-07-06,130.5,57.46,55.71
HRV,Croatia,2022-07-07,130.505,57.46,55.71
HRV,Croatia,2022-07-08,130.51,57.46,55.71
HRV,Croatia,2022-07-09,130.51,57.46,55.71
HRV,Croatia,2022-07-10,130.51,57.46,55.71
HRV,Croatia,2022-07-11,130.52,57.46,55.72
HRV,Croatia,2022-07-12,130.53,57.46,55.72
HRV,Croatia,2022-07-13,130.54,57.46,55.72
HRV,Croatia,2022-07-14,130.55,57.46,55.72
HRV,Croatia,2022-07-15,130.56,57.46,55.72
HRV,Croatia,2022-07-16,130.56,57.46,55.72
HRV,Croatia,2022-07-17,130.56,57.46,55.72
HRV,Croatia,2022-07-18,130.56,57.47,55.72
HRV,Croatia,2022-07-19,130.57,57.47,55.73
HRV,Croatia,2022-07-20,130.57,57.47,55.73
HRV,Croatia,2022-07-21,130.58,57.47,55.73
HRV,Croatia,2022-07-22,130.59,57.47,55.73
HRV,Croatia,2022-07-23,130.59,57.47,55.73
HRV,Croatia,2022-07-24,130.59,57.47,55.73
HRV,Croatia,2022-07-25,130.6,57.47,55.73
HRV,Croatia,2022-07-26,130.6,57.47,55.73
HRV,Croatia,2022-07-27,130.61,57.47,55.73
HRV,Croatia,2022-07-28,130.62,57.47,55.73
HRV,Croatia,2022-07-29,130.62,57.47,55.73111111111111
HRV,Croatia,2022-07-30,130.62,57.47,55.73222222222222
HRV,Croatia,2022-07-31,130.62,57.47,55.733333333333334
HRV,Croatia,2022-08-01,130.63,57.48,55.73444444444444
HRV,Croatia,2022-08-02,130.64,57.48,55.73555555555556
HRV,Croatia,2022-08-03,130.64,57.48,55.736666666666665
HRV,Croatia,2022-08-04,130.64333333333332,57.48,55.73777777777778
HRV,Croatia,2022-08-05,130.64666666666668,57.48,55.73888888888889
HRV,Croatia,2022-08-06,130.65,57.48,55.74
HRV,Croatia,2022-08-07,130.65,57.48,55.74
HRV,Croatia,2022-08-08,130.66,57.48,55.74
HRV,Croatia,2022-08-09,130.66,57.48,55.74
HRV,Croatia,2022-08-10,130.66,57.48,55.75
HRV,Croatia,2022-08-11,130.67,57.48,55.75
HRV,Croatia,2022-08-12,130.68,57.48,55.75
HRV,Croatia,2022-08-13,130.68,57.48,55.75
HRV,Croatia,2022-08-14,130.68,57.483333333333334,55.75
HRV,Croatia,2022-08-15,130.68,57.486666666666665,55.75
HRV,Croatia,2022-08-16,130.68,57.49,55.75
HRV,Croatia,2022-08-17,130.69,57.49,55.75
HRV,Croatia,2022-08-18,130.7,57.49,55.75
HRV,Croatia,2022-08-19,130.71,57.49,55.75
HRV,Croatia,2022-08-20,130.71,57.49,55.75
HRV,Croatia,2022-08-21,130.71,57.49,55.75
HRV,Croatia,2022-08-22,130.72,57.49,55.76
HRV,Croatia,2022-08-23,130.73000000000002,57.49,55.76
HRV,Croatia,2022-08-24,130.74,57.49,55.76
HRV,Croatia,2022-08-25,130.75,57.49,55.76
HRV,Croatia,2022-08-26,130.77,57.5,55.76
HRV,Croatia,2022-08-27,130.77,57.5,55.76
HRV,Croatia,2022-08-28,130.77,57.5,55.76
HRV,Croatia,2022-08-29,130.78,57.5,55.76
HRV,Croatia,2022-08-30,130.79,57.5,55.76
HRV,Croatia,2022-08-31,130.8,57.5,55.77
HRV,Croatia,2022-09-01,130.81,57.5,55.77
HRV,Croatia,2022-09-02,130.83,57.5,55.77
HRV,Croatia,2022-09-03,130.83,57.5,55.77
HRV,Croatia,2022-09-04,130.83,57.5,55.77
HRV,Croatia,2022-09-05,130.83,57.5,55.77
HRV,Croatia,2022-09-06,130.84,57.5,55.77
HRV,Croatia,2022-09-07,130.85,57.5,55.77
HRV,Croatia,2022-09-08,130.86,57.51,55.77
HRV,Croatia,2022-09-09,130.86,57.51,55.77
HRV,Croatia,2022-09-10,130.86,57.51,55.77
HRV,Croatia,2022-09-11,130.86,57.51,55.77
HRV,Croatia,2022-09-12,130.88,57.51,55.78
HRV,Croatia,2022-09-13,130.9,57.51,55.78
HRV,Croatia,2022-09-14,130.96,57.51,55.78
HRV,Croatia,2022-09-15,131,57.51,55.78
HRV,Croatia,2022-09-16,131.05,57.51,55.78
HRV,Croatia,2022-09-17,131.06,57.51,55.78
HRV,Croatia,2022-09-18,131.06,57.51,55.78
HRV,Croatia,2022-09-19,131.09,57.51,55.78
HRV,Croatia,2022-09-20,131.13,57.51,55.78
HRV,Croatia,2022-09-21,131.19,57.51,55.78
HRV,Croatia,2022-09-22,131.24,57.52,55.79
HRV,Croatia,2022-09-23,131.29,57.52,55.79
HRV,Croatia,2022-09-24,131.3,57.52,55.79
HRV,Croatia,2022-09-25,131.3,57.52,55.79
HRV,Croatia,2022-09-26,131.33,57.52,55.79
HRV,Croatia,2022-09-27,131.37,57.52,55.79
HRV,Croatia,2022-09-28,131.42,57.52,55.79
HRV,Croatia,2022-09-29,131.47,57.52,55.79
HRV,Croatia,2022-09-30,131.52,57.52,55.79
HRV,Croatia,2022-10-01,131.53,57.53,55.79
HRV,Croatia,2022-10-02,131.53,57.53,55.79
HRV,Croatia,2022-10-03,131.56,57.53,55.79
HRV,Croatia,2022-10-04,131.59,57.53,55.79
HRV,Croatia,2022-10-05,131.64,57.53,55.8
HRV,Croatia,2022-10-06,131.67,57.53,55.8
HRV,Croatia,2022-10-07,131.71,57.53,55.8
HRV,Croatia,2022-10-08,131.73,57.53,55.8
HRV,Croatia,2022-10-09,131.73,57.53,55.8
HRV,Croatia,2022-10-10,131.755,57.53,55.8
HRV,Croatia,2022-10-11,131.78,57.53,55.8
HRV,Croatia,2022-10-12,131.83,57.53,55.8
HRV,Croatia,2022-10-13,131.88,57.53,55.8
HRV,Croatia,2022-10-14,131.92,57.54,55.8
HRV,Croatia,2022-10-15,131.93,57.54,55.8
HRV,Croatia,2022-10-16,131.93,57.54,55.8
HRV,Croatia,2022-10-17,131.95499999999998,57.54,55.805
HRV,Croatia,2022-10-18,131.98,57.54,55.81
HRV,Croatia,2022-10-19,132.02,57.54,55.81
HRV,Croatia,2022-10-20,132.05,57.54,55.81
HRV,Croatia,2022-10-21,132.07,57.54,55.81
HRV,Croatia,2022-10-22,132.09,57.54,55.81
HRV,Croatia,2022-10-23,132.09,57.54,55.81
HRV,Croatia,2022-10-24,132.11,57.54,55.81
HRV,Croatia,2022-10-25,132.14,57.54,55.81
HRV,Croatia,2022-10-26,132.16,57.55,55.81
HRV,Croatia,2022-10-27,132.19,57.55,55.81
HRV,Croatia,2022-10-28,132.22,57.55,55.81
HRV,Croatia,2022-10-29,132.225,57.55,55.81
HRV,Croatia,2022-10-30,132.23,57.55,55.81
HRV,Croatia,2022-10-31,132.23,57.55,55.81
HRV,Croatia,2022-11-01,132.23,57.55,55.81
HRV,Croatia,2022-11-02,132.26,57.55,55.82
HRV,Croatia,2022-11-03,132.28,57.55,55.82
HRV,Croatia,2022-11-04,132.3,57.55,55.82
HRV,Croatia,2022-11-05,132.31,57.55,55.82
HRV,Croatia,2022-11-06,132.31,57.55,55.82
HRV,Croatia,2022-11-07,132.32,57.56,55.82
HRV,Croatia,2022-11-08,132.35,57.56,55.82
HRV,Croatia,2022-11-09,132.38,57.56,55.82
HRV,Croatia,2022-11-10,132.4,57.56,55.82
HRV,Croatia,2022-11-11,132.43,57.56,55.82
HRV,Croatia,2022-11-12,132.43,57.56,55.82
HRV,Croatia,2022-11-13,132.43,57.56,55.82
HRV,Croatia,2022-11-14,132.44,57.56,55.82
HRV,Croatia,2022-11-15,132.47,57.56,55.82
HRV,Croatia,2022-11-16,132.5,57.56,55.82
HRV,Croatia,2022-11-17,132.52,57.56,55.82
HRV,Croatia,2022-11-18,132.52,57.56,55.82
HRV,Croatia,2022-11-19,132.52,57.56,55.82
HRV,Croatia,2022-11-20,132.52,57.56,55.82
HRV,Croatia,2022-11-21,132.53,57.565,55.825
HRV,Croatia,2022-11-22,132.54,57.57,55.83
HRV,Croatia,2022-11-23,132.56,57.57,55.83
HRV,Croatia,2022-11-24,132.58,57.57,55.83
HRV,Croatia,2022-11-25,132.6,57.57,55.83
HRV,Croatia,2022-11-26,132.61,57.57,55.83
HRV,Croatia,2022-11-27,132.615,57.57,55.83
HRV,Croatia,2022-11-28,132.62,57.57,55.83
HRV,Croatia,2022-11-29,132.63,57.57,55.83
HRV,Croatia,2022-11-30,132.65,57.57,55.83
HRV,Croatia,2022-12-01,132.66,57.57,55.83
HRV,Croatia,2022-12-02,132.68,57.57,55.83
HRV,Croatia,2022-12-03,132.68,57.57,55.83
HRV,Croatia,2022-12-04,132.685,57.57,55.83
HRV,Croatia,2022-12-05,132.69,57.57,55.83
HRV,Croatia,2022-12-06,132.7,57.57,55.83
HRV,Croatia,2022-12-07,132.71,57.57,55.83
HRV,Croatia,2022-12-08,132.72,57.57,55.83
HRV,Croatia,2022-12-09,132.72666666666666,57.57,55.83
HRV,Croatia,2022-12-10,132.73333333333335,57.57,55.83
HRV,Croatia,2022-12-11,132.74,57.57,55.83
HRV,Croatia,2022-12-12,132.74,57.57,55.83
HRV,Croatia,2022-12-13,132.75,57.58,55.84
HRV,Croatia,2022-12-14,132.76,57.58,55.84
HRV,Croatia,2022-12-15,132.77,57.58,55.84
HRV,Croatia,2022-12-16,132.78,57.58,55.84
HRV,Croatia,2022-12-17,132.78,57.58,55.84
HRV,Croatia,2022-12-18,132.78,57.58,55.84
HRV,Croatia,2022-12-19,132.78,57.58,55.84
HRV,Croatia,2022-12-20,132.79,57.58,55.84
HRV,Croatia,2022-12-21,132.8,57.58,55.84
HRV,Croatia,2022-12-22,132.81,57.58,55.84
HRV,Croatia,2022-12-23,132.82,57.58,55.84
HRV,Croatia,2022-12-24,132.82,57.58,55.84
HRV,Croatia,2022-12-25,132.82,57.58,55.84
HRV,Croatia,2022-12-26,132.82,57.58,55.84
HRV,Croatia,2022-12-27,132.82,57.58,55.84
HRV,Croatia,2022-12-28,132.83,57.58,55.84
HRV,Croatia,2022-12-29,132.84,57.58,55.84
HRV,Croatia,2022-12-30,132.84,57.58,55.84
HRV,Croatia,2022-12-31,132.84,57.58,55.84
HRV,Croatia,2023-01-01,132.84,57.58,55.84
HRV,Croatia,2023-01-02,132.85,57.58,55.84
HRV,Croatia,2023-01-03,132.85,57.58,55.84
HRV,Croatia,2023-01-04,132.86,57.58,55.84
HRV,Croatia,2023-01-05,132.86,57.58,55.84
HUN,Hungary,2020-03-03,0.01,1.3,0.02
HUN,Hungary,2020-03-04,0.01,1.3,0.02
HUN,Hungary,2020-03-05,0.01,1.3,0.02
HUN,Hungary,2020-03-06,0.01,1.3,0.02
HUN,Hungary,2020-03-07,0.01,1.3,0.02
HUN,Hungary,2020-03-08,0.01,1.3,0.02
HUN,Hungary,2020-03-09,0.01,1.3,0.02
HUN,Hungary,2020-03-10,0.01,1.3,0.02
HUN,Hungary,2020-03-11,0.01,1.3,0.02
HUN,Hungary,2020-03-12,0.01,1.3,0.02
HUN,Hungary,2020-03-13,0.01,1.3,0.02
HUN,Hungary,2020-03-14,0.01,1.3,0.02
HUN,Hungary,2020-03-15,0.01,1.3,0.02
HUN,Hungary,2020-03-16,0.01,1.3,0.02
HUN,Hungary,2020-03-17,0.01,1.3,0.02
HUN,Hungary,2020-03-18,0.01,1.3,0.02
HUN,Hungary,2020-03-19,0.01,1.3,0.02
HUN,Hungary,2020-03-20,0.01,1.3,0.02
